,popularity,revenue,vote_average
270,167.93287,630161890.0,7.6
271,37.68056,162949164.0,6.5
272,1.004579,10372291.0,3.7
273,52.995628,237202299.0,6.1
274,95.301296,457640427.0,7.9
275,65.948959,358372926.0,7.1
276,132.397737,876688482.0,7.4
277,88.935165,599045960.0,7.3
278,51.188633,362211740.0,5.6
279,101.74155,520000000.0,7.7
280,33.691694,214104620.0,6.5
281,42.361215,266465037.0,7.4
282,38.729418,378882411.0,6.8
283,40.597856,150166126.0,6.2
284,32.389353,310650585.0,5.4
285,24.399642,170432927.0,6.1
286,24.507987,242295562.0,5.6
287,82.121691,425368238.0,7.8
288,46.727940999999994,100138851.0,6.8
289,51.113717,169327687.0,7.2
290,53.73289200000001,312573423.0,6.1
291,58.849256000000004,347451894.0,6.4
292,30.863434,249288105.0,4.9
293,31.586215000000003,100086793.0,6.4
294,36.711378,268426634.0,6.4
295,41.426678,278731369.0,6.0
296,20.652943,211989043.0,5.5
297,52.792678,170877916.0,7.3
298,95.00793399999999,392000694.0,7.9
299,48.205606,336529144.0,5.2
300,58.782359,121214377.0,6.7
301,73.872343,130482868.0,6.6
302,37.321847999999996,140073390.0,6.5
303,32.271938,82102379.0,4.2
304,76.842247,243400000.0,5.6
305,38.924136,109578115.0,7.2
306,19.38841,68688831.0,5.3
307,61.025639,206172544.0,6.1
308,33.507289,133718711.0,5.5
309,17.815595000000002,0.0,3.6
310,50.767332,93820758.0,6.5
311,12.092241,7103973.0,4.4
312,30.254021,94882889.0,6.4
313,34.308098,246233113.0,6.5
314,3.091077,13835130.0,7.1
315,41.862983,433013274.0,6.0
316,46.160047999999996,193772504.0,7.1
317,12.516546,95311434.0,7.1
318,23.230851,149044513.0,5.9
319,19.224754,102000000.0,5.4
320,44.455166,172989651.0,7.2
321,16.460356,104907746.0,5.6
322,109.528572,263920180.0,7.3
323,18.325897,288347692.0,5.4
324,37.054553999999996,76432727.0,7.0
325,65.22986800000001,877244782.0,6.2
326,101.18705200000001,543514353.0,6.7
327,29.257137,93525586.0,6.6
328,85.688789,940335536.0,7.6
329,123.63033200000001,1118888979.0,8.1
330,106.914973,926287400.0,8.0
331,63.628459,114178613.0,5.2
