DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,IF_DELAY
44.0,909,15.0,1
58.0,853,38.0,1
-1.0,532,-13.0,0
2.0,689,-9.0,0
-3.0,926,-11.0,0
5.0,1749,-1.0,0
-5.0,503,-2.0,0
-3.0,410,7.0,0
96.0,1024,66.0,1
6.0,1011,6.0,0
-13.0,216,-12.0,0
-8.0,100,-2.0,0
-1.0,100,-2.0,0
-6.0,200,-26.0,0
-4.0,77,-19.0,0
3.0,781,-8.0,0
-2.0,130,-2.0,0
-7.0,544,-18.0,0
82.0,930,89.0,1
-6.0,468,-7.0,0
-3.0,500,-9.0,0
-3.0,130,-10.0,0
14.0,590,9.0,0
-1.0,912,8.0,0
-6.0,631,-6.0,0
12.0,120,11.0,1
68.0,602,58.0,1
-6.0,670,-8.0,0
21.0,602,9.0,0
-2.0,577,-1.0,0
-2.0,1242,-10.0,0
-2.0,594,-10.0,0
1.0,2075,-14.0,0
11.0,327,2.0,0
41.0,446,36.0,1
52.0,192,44.0,1
5.0,1107,-8.0,0
-2.0,358,-5.0,0
18.0,691,-7.0,0
56.0,2405,30.0,1
67.0,1452,41.0,1
-3.0,1276,7.0,0
28.0,651,33.0,1
-4.0,2077,-31.0,0
1.0,1773,4.0,0
7.0,338,15.0,1
-2.0,304,-3.0,0
2.0,631,8.0,0
22.0,175,18.0,1
-9.0,2562,-30.0,0
21.0,2475,32.0,1
-7.0,1005,-12.0,0
-13.0,828,-6.0,0
-6.0,1226,-4.0,0
0.0,983,-7.0,0
30.0,1399,11.0,1
-6.0,1501,-14.0,0
-2.0,630,-10.0,0
-3.0,442,-5.0,0
23.0,140,21.0,1
2.0,147,-6.0,0
-8.0,106,-19.0,0
-8.0,147,-22.0,0
7.0,265,-8.0,0
-3.0,438,-12.0,0
-3.0,431,-13.0,0
-2.0,122,-11.0,0
-6.0,164,1.0,0
-4.0,1055,17.0,1
9.0,1416,13.0,1
10.0,1012,13.0,1
13.0,987,0.0,0
-5.0,199,-21.0,0
-5.0,528,-9.0,0
-2.0,773,1.0,0
-6.0,979,11.0,1
136.0,188,126.0,1
-6.0,872,-17.0,0
-8.0,936,-23.0,0
-9.0,177,-20.0,0
40.0,458,15.0,1
-5.0,1182,-13.0,0
-3.0,534,-20.0,0
70.0,804,42.0,1
14.0,406,-4.0,0
1.0,1587,9.0,0
-7.0,986,6.0,0
34.0,125,58.0,1
0.0,913,5.0,0
47.0,89,37.0,1
15.0,2398,18.0,1
5.0,447,4.0,0
-3.0,1916,-3.0,0
13.0,862,-4.0,0
-5.0,1739,-11.0,0
33.0,852,11.0,1
-3.0,1846,9.0,0
-1.0,337,-12.0,0
0.0,587,-15.0,0
-2.0,223,0.0,0
6.0,580,21.0,1
14.0,319,27.0,1
13.0,1242,10.0,1
-6.0,806,-7.0,0
-3.0,1005,-12.0,0
11.0,236,10.0,1
-3.0,787,-18.0,0
-3.0,1845,-33.0,0
-2.0,907,-16.0,0
1.0,677,-9.0,0
-3.0,1180,-13.0,0
8.0,1728,-11.0,0
10.0,671,-6.0,0
-2.0,372,-5.0,0
-8.0,1056,-19.0,0
-1.0,1053,25.0,1
-2.0,937,-6.0,0
11.0,1514,-7.0,0
33.0,862,21.0,1
12.0,787,8.0,0
3.0,1009,3.0,0
-4.0,1107,-3.0,0
-3.0,1009,7.0,0
-7.0,2370,-28.0,0
3.0,761,2.0,0
7.0,1814,-5.0,0
-10.0,1061,-11.0,0
67.0,224,59.0,1
-3.0,264,-14.0,0
-8.0,680,-14.0,0
-6.0,1124,-36.0,0
-1.0,1547,-14.0,0
1.0,404,-12.0,0
4.0,680,-10.0,0
-2.0,1535,-9.0,0
-3.0,356,-17.0,0
-6.0,1102,-11.0,0
8.0,667,3.0,0
0.0,316,11.0,1
-3.0,427,-17.0,0
-9.0,1042,20.0,1
67.0,296,60.0,1
18.0,685,20.0,1
-3.0,854,3.0,0
-15.0,926,-27.0,0
22.0,776,4.0,0
-1.0,748,-10.0,0
-13.0,257,-36.0,0
170.0,695,166.0,1
-6.0,489,-11.0,0
-10.0,481,-27.0,0
2.0,110,-7.0,0
46.0,967,11.0,1
32.0,862,40.0,1
-4.0,1010,15.0,1
5.0,201,1.0,0
-5.0,100,-1.0,0
-1.0,1222,-19.0,0
-3.0,1721,-19.0,0
2.0,991,-9.0,0
-3.0,444,-11.0,0
-6.0,223,-14.0,0
-2.0,1744,-23.0,0
-14.0,1045,-19.0,0
1.0,1195,-12.0,0
-5.0,625,-19.0,0
-3.0,628,-24.0,0
-10.0,584,2.0,0
18.0,2521,8.0,0
40.0,3365,31.0,1
-7.0,2979,3.0,0
-5.0,1916,-28.0,0
11.0,2136,24.0,1
-3.0,857,-22.0,0
-6.0,861,-13.0,0
-2.0,96,-27.0,0
-2.0,650,-7.0,0
-6.0,361,-15.0,0
19.0,728,14.0,1
24.0,808,24.0,1
-8.0,268,-14.0,0
-1.0,507,0.0,0
-11.0,399,-12.0,0
-4.0,2475,-5.0,0
76.0,967,79.0,1
-1.0,2475,3.0,0
59.0,1184,71.0,1
-5.0,1504,-19.0,0
-1.0,1209,-4.0,0
1.0,925,-10.0,0
-4.0,562,-11.0,0
25.0,1218,13.0,1
1.0,663,1.0,0
-1.0,762,-21.0,0
-3.0,1428,1.0,0
0.0,668,-22.0,0
0.0,1180,9.0,0
0.0,447,9.0,0
-5.0,342,-6.0,0
4.0,888,-3.0,0
-3.0,277,-3.0,0
2.0,1737,-15.0,0
12.0,1400,-23.0,0
107.0,3302,98.0,1
0.0,2176,-14.0,0
-3.0,1107,-14.0,0
71.0,1192,48.0,1
12.0,1171,20.0,1
-4.0,733,-13.0,0
-4.0,1061,-20.0,0
-8.0,469,4.0,0
-3.0,236,-4.0,0
0.0,1726,-5.0,0
0.0,1096,-13.0,0
-4.0,571,2.0,0
-6.0,605,-7.0,0
-7.0,569,-2.0,0
-4.0,2588,-33.0,0
-14.0,1091,-27.0,0
0.0,2475,6.0,0
-3.0,594,-13.0,0
-7.0,391,-25.0,0
16.0,907,-6.0,0
-4.0,1522,-14.0,0
-5.0,680,-25.0,0
24.0,1947,16.0,1
-6.0,666,-25.0,0
4.0,606,-6.0,0
-4.0,1034,35.0,1
-1.0,1042,26.0,1
-8.0,1476,-22.0,0
-11.0,479,-18.0,0
-3.0,647,10.0,1
-5.0,431,4.0,0
62.0,1076,58.0,1
5.0,852,1.0,0
9.0,370,-6.0,0
9.0,252,8.0,0
-7.0,1013,-31.0,0
15.0,119,25.0,1
-20.0,160,-33.0,0
-2.0,965,8.0,0
-1.0,1635,-34.0,0
9.0,1874,-17.0,0
0.0,205,-9.0,0
-5.0,588,-20.0,0
-2.0,2072,-27.0,0
-10.0,1092,-36.0,0
-3.0,819,-9.0,0
-7.0,1334,-3.0,0
28.0,1379,14.0,1
11.0,997,-6.0,0
-7.0,626,-5.0,0
-3.0,484,-8.0,0
-8.0,192,-15.0,0
175.0,1865,163.0,1
-8.0,957,-22.0,0
6.0,590,-5.0,0
-4.0,562,7.0,0
-7.0,589,-28.0,0
-8.0,588,2.0,0
-6.0,2860,7.0,0
-7.0,328,-14.0,0
43.0,331,26.0,1
36.0,678,46.0,1
-7.0,337,-5.0,0
-6.0,255,-12.0,0
-7.0,356,-12.0,0
-1.0,1050,5.0,0
0.0,641,7.0,0
-3.0,1224,-8.0,0
-5.0,337,-24.0,0
0.0,696,-7.0,0
-5.0,148,-8.0,0
12.0,236,4.0,0
4.0,949,-21.0,0
-3.0,882,-5.0,0
-3.0,937,0.0,0
-1.0,407,5.0,0
4.0,892,-4.0,0
-2.0,447,1.0,0
-1.0,337,8.0,0
-4.0,621,-10.0,0
-1.0,365,-3.0,0
-1.0,646,9.0,0
-2.0,1052,-6.0,0
14.0,602,10.0,1
15.0,1065,-4.0,0
31.0,3329,7.0,0
7.0,1389,-4.0,0
-3.0,1562,17.0,1
5.0,1797,22.0,1
-5.0,1205,-13.0,0
-2.0,873,-9.0,0
11.0,1774,12.0,1
2.0,965,-7.0,0
10.0,1185,16.0,1
2.0,1487,2.0,0
-5.0,334,-15.0,0
-1.0,1589,-39.0,0
-5.0,689,-5.0,0
-2.0,1237,-9.0,0
-5.0,1076,-40.0,0
-1.0,1041,-10.0,0
-2.0,772,-8.0,0
-5.0,758,4.0,0
-1.0,408,6.0,0
-14.0,624,-3.0,0
4.0,685,-4.0,0
-7.0,196,-15.0,0
-4.0,748,-11.0,0
-3.0,190,-7.0,0
-6.0,109,-12.0,0
-4.0,109,-23.0,0
-10.0,501,-25.0,0
32.0,67,21.0,1
-13.0,110,-17.0,0
2.0,1416,-16.0,0
10.0,421,12.0,1
-8.0,2342,-24.0,0
16.0,871,27.0,1
-5.0,304,-12.0,0
4.0,1846,5.0,0
-3.0,1062,-25.0,0
-18.0,1032,-28.0,0
-16.0,783,-5.0,0
0.0,1546,-3.0,0
4.0,937,5.0,0
1.0,406,-10.0,0
-8.0,770,-17.0,0
-5.0,886,-9.0,0
0.0,1303,-1.0,0
-5.0,1303,5.0,0
-3.0,599,-13.0,0
73.0,226,68.0,1
-4.0,2419,-11.0,0
9.0,1476,14.0,1
-1.0,954,-7.0,0
46.0,1747,33.0,1
1.0,972,-18.0,0
-4.0,1865,7.0,0
-3.0,472,-15.0,0
-4.0,436,-9.0,0
5.0,1605,-19.0,0
0.0,528,-4.0,0
41.0,368,46.0,1
-9.0,775,-12.0,0
-3.0,1482,-26.0,0
-2.0,849,-5.0,0
15.0,1189,5.0,0
0.0,1497,13.0,1
35.0,580,39.0,1
48.0,486,37.0,1
24.0,1111,15.0,1
37.0,255,56.0,1
-3.0,1129,-18.0,0
20.0,967,18.0,1
-3.0,417,-6.0,0
-10.0,738,-33.0,0
3.0,687,-5.0,0
5.0,1587,-1.0,0
-4.0,2845,15.0,1
6.0,641,6.0,0
-2.0,612,-9.0,0
4.0,224,15.0,1
113.0,852,130.0,1
73.0,721,57.0,1
1.0,1005,-2.0,0
-1.0,1313,-17.0,0
1.0,1744,-26.0,0
-1.0,1119,-11.0,0
62.0,1709,52.0,1
-5.0,209,-8.0,0
-5.0,1197,-3.0,0
-1.0,2475,-6.0,0
-2.0,944,0.0,0
6.0,590,3.0,0
3.0,1080,-14.0,0
-2.0,1127,-12.0,0
-4.0,794,-11.0,0
-15.0,409,-19.0,0
-8.0,503,-5.0,0
-2.0,268,-12.0,0
17.0,235,9.0,0
-9.0,607,19.0,1
19.0,563,9.0,0
-7.0,957,-2.0,0
-7.0,451,-4.0,0
17.0,964,20.0,1
35.0,174,19.0,1
5.0,964,-4.0,0
-1.0,109,-2.0,0
-5.0,257,-8.0,0
30.0,2565,9.0,0
-3.0,746,-28.0,0
71.0,394,76.0,1
20.0,1091,22.0,1
-1.0,1608,-33.0,0
-5.0,1105,-5.0,0
-6.0,280,-15.0,0
-4.0,1598,1.0,0
-3.0,820,-8.0,0
-2.0,1134,-17.0,0
-10.0,387,-25.0,0
2.0,2917,50.0,1
-4.0,2125,-14.0,0
6.0,507,8.0,0
46.0,1520,26.0,1
9.0,449,-8.0,0
-2.0,328,-12.0,0
-4.0,650,-28.0,0
-3.0,1089,12.0,1
-10.0,814,-18.0,0
-8.0,366,-20.0,0
-5.0,283,-8.0,0
-5.0,587,-5.0,0
-4.0,283,-6.0,0
0.0,842,-2.0,0
8.0,628,-4.0,0
3.0,1235,-12.0,0
26.0,590,24.0,1
9.0,895,13.0,1
1.0,1444,5.0,0
6.0,641,-6.0,0
10.0,1243,6.0,0
0.0,674,-7.0,0
-1.0,1130,-8.0,0
7.0,370,8.0,0
8.0,325,9.0,0
8.0,304,28.0,1
47.0,651,47.0,1
12.0,647,15.0,1
2.0,391,-4.0,0
-3.0,515,4.0,0
-2.0,948,1.0,0
8.0,369,12.0,1
38.0,3414,18.0,1
2.0,1400,9.0,0
7.0,985,28.0,1
59.0,927,38.0,1
-4.0,255,-8.0,0
24.0,868,50.0,1
-3.0,612,-5.0,0
12.0,1126,-5.0,0
29.0,1121,15.0,1
29.0,1235,38.0,1
-5.0,1542,-11.0,0
1.0,1770,9.0,0
1.0,1097,-7.0,0
0.0,874,-12.0,0
-4.0,408,-8.0,0
-5.0,1195,-42.0,0
0.0,532,-2.0,0
-5.0,436,-15.0,0
-8.0,516,-27.0,0
-3.0,270,-6.0,0
0.0,227,-17.0,0
19.0,406,13.0,1
0.0,1276,4.0,0
-6.0,581,-15.0,0
-4.0,746,-20.0,0
-4.0,456,-21.0,0
0.0,762,-4.0,0
-5.0,306,-8.0,0
3.0,448,-5.0,0
-5.0,100,-3.0,0
0.0,585,2.0,0
-4.0,265,-12.0,0
-5.0,489,-13.0,0
-7.0,402,-13.0,0
8.0,308,10.0,1
-4.0,936,2.0,0
-2.0,358,-10.0,0
-3.0,1005,-13.0,0
-4.0,794,-4.0,0
-5.0,253,2.0,0
8.0,1346,8.0,0
9.0,651,17.0,1
-5.0,1927,-28.0,0
2.0,649,-18.0,0
1.0,1303,-12.0,0
50.0,300,38.0,1
3.0,934,-28.0,0
0.0,1009,-3.0,0
-6.0,216,-5.0,0
-6.0,993,-8.0,0
11.0,675,9.0,0
-8.0,992,-16.0,0
-1.0,631,-26.0,0
-10.0,646,-24.0,0
1.0,544,-12.0,0
-3.0,600,-20.0,0
32.0,1190,23.0,1
-2.0,2454,0.0,0
-2.0,764,-7.0,0
-4.0,611,2.0,0
2.0,255,-3.0,0
3.0,850,-9.0,0
5.0,957,-21.0,0
10.0,967,-26.0,0
6.0,948,-16.0,0
5.0,846,-16.0,0
2.0,1671,12.0,1
-2.0,451,-3.0,0
-5.0,220,-19.0,0
0.0,226,-13.0,0
13.0,1246,37.0,1
-2.0,533,-16.0,0
0.0,689,-11.0,0
0.0,1037,2.0,0
2.0,621,-1.0,0
1.0,507,10.0,1
4.0,338,9.0,0
-4.0,210,-19.0,0
-2.0,345,-6.0,0
11.0,258,5.0,0
-1.0,917,-2.0,0
44.0,1036,42.0,1
6.0,302,-2.0,0
-1.0,2454,-16.0,0
-1.0,1337,-9.0,0
11.0,2218,30.0,1
-4.0,1592,-13.0,0
-5.0,867,-24.0,0
5.0,1464,-5.0,0
-2.0,1389,-10.0,0
-5.0,192,5.0,0
11.0,1017,36.0,1
14.0,1464,16.0,1
34.0,2631,3.0,0
-4.0,989,18.0,1
-6.0,759,-6.0,0
-1.0,930,-11.0,0
-7.0,640,-25.0,0
0.0,448,-6.0,0
-8.0,760,1.0,0
-7.0,921,-4.0,0
-11.0,920,-2.0,0
-12.0,533,-13.0,0
-7.0,999,3.0,0
-7.0,108,-18.0,0
-8.0,173,-27.0,0
113.0,135,112.0,1
-2.0,922,10.0,1
-7.0,844,-4.0,0
84.0,575,61.0,1
-1.0,125,19.0,1
-1.0,370,-1.0,0
-9.0,1598,-7.0,0
-4.0,1136,-14.0,0
-2.0,1041,-15.0,0
-4.0,208,-6.0,0
15.0,1605,24.0,1
-11.0,1576,-46.0,0
-6.0,759,-4.0,0
-3.0,861,-3.0,0
4.0,2075,-11.0,0
-3.0,759,-6.0,0
-2.0,992,-18.0,0
-5.0,1381,13.0,1
-5.0,675,-5.0,0
-2.0,836,-15.0,0
3.0,862,-12.0,0
3.0,991,-10.0,0
5.0,853,-14.0,0
1.0,391,-15.0,0
4.0,909,-21.0,0
4.0,562,-1.0,0
-6.0,1243,-19.0,0
1.0,1067,0.0,0
18.0,407,8.0,0
0.0,345,-5.0,0
0.0,337,-8.0,0
-6.0,404,-24.0,0
0.0,337,1.0,0
8.0,1020,30.0,1
-2.0,417,-8.0,0
-1.0,414,6.0,0
-1.0,308,11.0,1
25.0,368,29.0,1
20.0,854,17.0,1
10.0,925,15.0,1
2.0,1721,-12.0,0
15.0,731,14.0,1
-5.0,944,13.0,1
-3.0,1744,8.0,0
-8.0,867,-21.0,0
-7.0,204,-17.0,0
12.0,1431,23.0,1
-5.0,328,-10.0,0
108.0,679,96.0,1
-5.0,867,-12.0,0
33.0,1754,2.0,0
-3.0,444,-10.0,0
-6.0,1086,10.0,1
-4.0,2239,-11.0,0
5.0,749,-4.0,0
8.0,1616,15.0,1
58.0,2585,45.0,1
-1.0,404,-2.0,0
-1.0,1035,-4.0,0
-5.0,1749,-8.0,0
-1.0,332,-9.0,0
1.0,2182,-18.0,0
-4.0,1084,-8.0,0
6.0,677,5.0,0
-5.0,341,-9.0,0
120.0,173,118.0,1
-4.0,462,5.0,0
-4.0,139,-9.0,0
3.0,334,-10.0,0
-3.0,853,11.0,1
-9.0,416,-24.0,0
-4.0,299,-8.0,0
86.0,86,85.0,1
-5.0,588,19.0,1
-1.0,250,-3.0,0
-5.0,67,-14.0,0
72.0,1041,74.0,1
14.0,599,11.0,1
1.0,86,1.0,0
-3.0,416,-9.0,0
12.0,191,16.0,1
11.0,913,-11.0,0
1.0,2556,-17.0,0
-6.0,1182,-34.0,0
-6.0,160,-5.0,0
58.0,602,52.0,1
-5.0,67,-11.0,0
-5.0,100,8.0,0
-3.0,183,-6.0,0
-1.0,779,-2.0,0
-4.0,331,-15.0,0
-6.0,899,-13.0,0
-5.0,678,-16.0,0
0.0,1440,-14.0,0
-8.0,651,-1.0,0
-3.0,1010,-18.0,0
-6.0,2248,-12.0,0
-4.0,153,-2.0,0
1.0,1744,-16.0,0
0.0,1874,15.0,1
-4.0,541,-7.0,0
-7.0,361,-11.0,0
1.0,590,1.0,0
-2.0,399,13.0,1
6.0,1620,-3.0,0
0.0,719,-13.0,0
-4.0,2342,-5.0,0
1.0,1246,-5.0,0
9.0,651,-20.0,0
10.0,239,5.0,0
-1.0,181,-3.0,0
-4.0,601,-1.0,0
-1.0,239,-4.0,0
-3.0,986,-21.0,0
-4.0,1521,-12.0,0
1.0,479,5.0,0
-5.0,802,-4.0,0
18.0,349,8.0,0
0.0,1790,-22.0,0
-11.0,251,-17.0,0
47.0,325,40.0,1
-6.0,646,0.0,0
0.0,1072,4.0,0
0.0,452,-9.0,0
-1.0,1033,-3.0,0
-1.0,237,-2.0,0
-5.0,342,-10.0,0
2.0,569,-4.0,0
20.0,2556,6.0,0
8.0,813,-1.0,0
-4.0,986,4.0,0
-7.0,190,-16.0,0
-8.0,697,-9.0,0
-3.0,954,-3.0,0
3.0,1107,19.0,1
14.0,1024,1.0,0
17.0,2404,18.0,1
6.0,2586,23.0,1
28.0,760,-2.0,0
6.0,762,-30.0,0
11.0,2994,11.0,1
18.0,235,2.0,0
31.0,1035,-8.0,0
-5.0,214,-22.0,0
19.0,1121,18.0,1
-2.0,432,-13.0,0
-2.0,502,-26.0,0
-5.0,1076,-9.0,0
-2.0,237,-4.0,0
-4.0,581,-9.0,0
-10.0,950,-3.0,0
-3.0,547,-9.0,0
-5.0,2158,5.0,0
-1.0,731,3.0,0
18.0,235,-1.0,0
-9.0,1092,1.0,0
-3.0,287,4.0,0
1.0,460,-15.0,0
-5.0,238,-2.0,0
41.0,432,57.0,1
20.0,116,6.0,0
-2.0,764,-17.0,0
7.0,629,0.0,0
3.0,715,-7.0,0
-9.0,306,-16.0,0
-1.0,689,-6.0,0
24.0,109,13.0,1
59.0,198,42.0,1
9.0,1235,17.0,1
-6.0,1598,-36.0,0
6.0,1979,-11.0,0
-4.0,102,5.0,0
-13.0,351,-5.0,0
41.0,125,53.0,1
-3.0,1927,-6.0,0
30.0,1290,38.0,1
6.0,488,8.0,0
-1.0,1069,-18.0,0
-1.0,271,-14.0,0
-5.0,631,-19.0,0
-3.0,102,-2.0,0
-6.0,284,-6.0,0
-13.0,927,-11.0,0
-1.0,678,-16.0,0
-2.0,912,4.0,0
2.0,427,-5.0,0
-3.0,529,-18.0,0
-7.0,857,1.0,0
18.0,468,12.0,1
-8.0,430,-20.0,0
-5.0,395,-10.0,0
-3.0,325,-3.0,0
4.0,1565,-6.0,0
-2.0,719,14.0,1
22.0,1216,4.0,0
5.0,1504,8.0,0
-3.0,711,5.0,0
-4.0,925,-12.0,0
16.0,258,14.0,1
-2.0,1797,-6.0,0
21.0,370,23.0,1
-5.0,787,-9.0,0
-7.0,990,1.0,0
-10.0,861,-14.0,0
8.0,725,-5.0,0
-1.0,271,-8.0,0
30.0,377,16.0,1
-1.0,297,-8.0,0
22.0,759,20.0,1
18.0,248,11.0,1
57.0,391,64.0,1
-2.0,484,-17.0,0
-5.0,390,-3.0,0
0.0,1635,23.0,1
46.0,1846,44.0,1
6.0,366,3.0,0
105.0,868,126.0,1
25.0,1440,17.0,1
14.0,1028,3.0,0
-5.0,1118,-6.0,0
-14.0,444,-17.0,0
26.0,1074,16.0,1
-3.0,1180,-12.0,0
-3.0,366,-12.0,0
7.0,594,-10.0,0
-2.0,1127,-30.0,0
-5.0,1199,-9.0,0
-3.0,1590,-31.0,0
-4.0,373,-6.0,0
-8.0,640,-9.0,0
-3.0,950,-25.0,0
-3.0,516,-8.0,0
33.0,1749,15.0,1
-2.0,528,-7.0,0
-3.0,515,-18.0,0
-4.0,1310,-1.0,0
-5.0,554,-19.0,0
0.0,1028,11.0,1
-1.0,907,-5.0,0
0.0,432,-6.0,0
-2.0,645,-14.0,0
-2.0,1199,-3.0,0
-8.0,1068,-23.0,0
-5.0,403,-14.0,0
-1.0,629,-14.0,0
-5.0,557,-4.0,0
-8.0,925,-10.0,0
-5.0,157,-9.0,0
-5.0,224,3.0,0
-1.0,1197,-1.0,0
2.0,776,12.0,1
6.0,188,-2.0,0
74.0,1013,77.0,1
8.0,1739,-15.0,0
-13.0,123,-14.0,0
13.0,209,12.0,1
-2.0,591,-1.0,0
7.0,599,-12.0,0
-4.0,163,-1.0,0
-9.0,337,-9.0,0
4.0,1201,8.0,0
2.0,854,-1.0,0
18.0,414,22.0,1
-11.0,331,-21.0,0
-5.0,563,0.0,0
49.0,2133,5.0,0
-6.0,422,-1.0,0
-6.0,1416,-2.0,0
-10.0,118,-16.0,0
-6.0,187,-8.0,0
-2.0,447,-8.0,0
-10.0,1074,-13.0,0
-11.0,216,-6.0,0
-7.0,143,-11.0,0
-6.0,357,-5.0,0
-5.0,784,-20.0,0
-9.0,522,7.0,0
12.0,546,-8.0,0
-5.0,936,2.0,0
4.0,1587,-3.0,0
-4.0,787,-6.0,0
7.0,1069,11.0,1
39.0,1390,37.0,1
39.0,373,32.0,1
-2.0,1728,-4.0,0
8.0,1276,2.0,0
-3.0,356,-10.0,0
-4.0,534,-12.0,0
10.0,853,5.0,0
34.0,874,21.0,1
-7.0,372,-2.0,0
3.0,446,5.0,0
2.0,371,0.0,0
128.0,419,125.0,1
-5.0,1616,-24.0,0
-5.0,641,26.0,1
-7.0,1197,-25.0,0
20.0,1303,33.0,1
9.0,247,10.0,1
-1.0,989,25.0,1
12.0,1055,17.0,1
-8.0,1303,-24.0,0
-4.0,985,-18.0,0
8.0,1126,5.0,0
-3.0,1448,-31.0,0
-1.0,697,-3.0,0
15.0,2562,6.0,0
1.0,1084,-12.0,0
-5.0,356,-12.0,0
-1.0,874,-12.0,0
3.0,983,-3.0,0
-2.0,481,-8.0,0
-12.0,200,-12.0,0
-6.0,632,-29.0,0
6.0,946,-4.0,0
65.0,539,64.0,1
-11.0,304,-11.0,0
-6.0,376,0.0,0
0.0,302,0.0,0
-1.0,448,4.0,0
16.0,533,0.0,0
-5.0,83,-4.0,0
-5.0,227,-6.0,0
0.0,557,-18.0,0
-7.0,785,-9.0,0
2.0,552,8.0,0
-5.0,615,-20.0,0
-3.0,1075,20.0,1
-8.0,493,-7.0,0
-4.0,163,3.0,0
-10.0,601,-10.0,0
12.0,414,5.0,0
-5.0,374,12.0,1
-17.0,317,-25.0,0
4.0,1035,2.0,0
2.0,1237,10.0,1
-2.0,813,-16.0,0
3.0,760,-15.0,0
-2.0,442,-14.0,0
-6.0,305,-5.0,0
-1.0,488,-18.0,0
-9.0,694,-1.0,0
-6.0,158,-17.0,0
6.0,679,-5.0,0
-1.0,1072,3.0,0
6.0,2434,-51.0,0
28.0,300,17.0,1
78.0,916,62.0,1
-3.0,236,-9.0,0
-8.0,280,-11.0,0
0.0,599,-16.0,0
-2.0,447,-4.0,0
2.0,994,-5.0,0
0.0,369,3.0,0
-4.0,738,-2.0,0
-5.0,187,-8.0,0
1.0,236,-6.0,0
52.0,451,52.0,1
-2.0,1139,-4.0,0
2.0,1363,-12.0,0
0.0,480,1.0,0
6.0,1237,5.0,0
13.0,1390,0.0,0
12.0,1569,0.0,0
-7.0,733,2.0,0
-9.0,868,15.0,1
52.0,1205,59.0,1
-6.0,2165,-11.0,0
-2.0,1096,-17.0,0
-10.0,1514,-6.0,0
-4.0,337,3.0,0
-5.0,987,-3.0,0
-3.0,933,-15.0,0
1.0,594,-7.0,0
-3.0,1124,12.0,1
-6.0,549,-27.0,0
1.0,2422,-20.0,0
-2.0,731,-21.0,0
1.0,526,-13.0,0
2.0,447,-14.0,0
-5.0,1481,-33.0,0
16.0,1096,12.0,1
-2.0,983,-24.0,0
-4.0,500,-20.0,0
-4.0,500,-6.0,0
-3.0,416,-15.0,0
-6.0,122,-15.0,0
31.0,528,26.0,1
46.0,134,51.0,1
3.0,413,-1.0,0
48.0,737,60.0,1
10.0,296,6.0,0
-5.0,391,-2.0,0
124.0,156,123.0,1
-9.0,200,-23.0,0
18.0,697,16.0,1
-10.0,192,-12.0,0
-4.0,438,-8.0,0
4.0,221,2.0,0
-2.0,2565,-13.0,0
0.0,859,-13.0,0
-3.0,341,-15.0,0
-9.0,646,6.0,0
53.0,957,35.0,1
-3.0,377,-14.0,0
4.0,1671,13.0,1
-7.0,1022,-7.0,0
-4.0,224,27.0,1
10.0,363,5.0,0
-2.0,399,-7.0,0
-7.0,1189,-12.0,0
-5.0,761,-13.0,0
13.0,164,-3.0,0
12.0,192,5.0,0
0.0,1069,-9.0,0
-4.0,419,-26.0,0
-6.0,352,3.0,0
-3.0,2288,10.0,1
1.0,328,-2.0,0
5.0,920,0.0,0
8.0,2419,-5.0,0
3.0,414,6.0,0
-5.0,808,-16.0,0
20.0,1015,10.0,1
-3.0,409,-12.0,0
-8.0,798,-12.0,0
-3.0,1020,-3.0,0
5.0,223,5.0,0
60.0,414,47.0,1
92.0,441,110.0,1
-3.0,793,1.0,0
0.0,711,-16.0,0
-3.0,860,-19.0,0
0.0,481,-2.0,0
40.0,446,35.0,1
5.0,304,-10.0,0
0.0,1024,-7.0,0
2.0,605,0.0,0
-4.0,997,-5.0,0
8.0,197,8.0,0
-2.0,602,-9.0,0
-5.0,919,-14.0,0
-6.0,2475,-17.0,0
32.0,1139,22.0,1
-3.0,1158,-3.0,0
-4.0,1107,-17.0,0
-2.0,985,1.0,0
3.0,802,19.0,1
1.0,1235,-4.0,0
-10.0,978,-6.0,0
-6.0,224,-15.0,0
-9.0,2603,-26.0,0
87.0,1121,82.0,1
-5.0,1428,-19.0,0
18.0,1029,18.0,1
-1.0,1306,0.0,0
-6.0,515,-5.0,0
12.0,545,-7.0,0
5.0,1900,-6.0,0
61.0,1947,44.0,1
-5.0,515,-15.0,0
-3.0,157,-9.0,0
-4.0,399,-22.0,0
-6.0,296,-15.0,0
-4.0,508,0.0,0
-8.0,372,-18.0,0
14.0,835,7.0,0
-2.0,299,-1.0,0
-1.0,1749,-7.0,0
-3.0,817,-10.0,0
-4.0,566,-5.0,0
57.0,403,49.0,1
0.0,456,-18.0,0
142.0,696,137.0,1
-1.0,476,-3.0,0
-2.0,453,-25.0,0
39.0,833,52.0,1
-2.0,1346,-18.0,0
-1.0,857,-13.0,0
-4.0,481,-16.0,0
2.0,1027,-9.0,0
-1.0,150,-6.0,0
-4.0,1744,-5.0,0
-2.0,588,-19.0,0
-1.0,1005,0.0,0
-5.0,725,5.0,0
-5.0,457,-17.0,0
-5.0,639,-7.0,0
-1.0,447,-3.0,0
-15.0,132,-28.0,0
-5.0,550,-14.0,0
-6.0,377,-10.0,0
