budget,id,popularity,revenue,runtime,vote_average,vote_count,if_popular
0,226354,1.799504,0,100,5.8,8,0
7000000,48620,2.932784,0,102,5,15,0
7000000,33676,2.550045,1246141,100,4.5,31,0
7000000,37080,5.517597,0,125,6.7,46,0
0,25388,3.829937,0,107,6.2,16,0
0,11687,8.893676,0,107,7.1,420,1
8000000,39210,9.590373,0,98,6,208,0
7000000,30128,7.155519,1429299,106,5.7,20,0
0,31535,0.587276,0,95,2.7,13,0
7000000,44835,13.635828,382946,106,6.7,212,0
0,192134,10.416332,523511,93,5.8,212,0
3500000,1956,5.038953,0,103,6.2,68,0
7000000,24985,1.498245,0,96,7.7,5,1
7000000,306745,8.184588,573335,103,7.1,164,1
7000000,47088,2.26778,453079,108,5.9,29,0
7000000,110402,3.120016,1310673,170,6.7,41,0
7000000,27004,8.207425,46488,108,6,73,0
0,15013,2.356244,0,120,6.3,8,0
6000000,8374,34.917447,30471,108,7.2,837,1
0,277519,0.542814,0,92,5.8,5,0
7000000,78381,5.060656,0,84,5,85,0
7000000,164372,5.33861,12400000,76,5.1,47,0
0,294512,1.874783,0,53,6.5,4,0
0,8879,14.574995,41410568,115,7,251,1
7000000,13001,8.591387,8900000,97,6.9,140,0
6900000,9571,26.181753,7993039,102,7.4,583,1
0,13649,21.01755,7000000,104,6.1,843,0
0,325373,3.139294,0,96,6.8,27,0
7000000,334527,6.665164,0,94,5.8,110,0
0,2211,2.832628,0,125,6.3,20,0
0,13919,3.528643,0,108,6.7,62,0
6800000,14576,4.665309,0,101,6.1,73,0
6900000,82505,25.613197,44287131,101,5.6,555,0
6800000,46738,21.285206,7103838,130,7.9,479,1
0,38970,4.240495,0,125,5.8,44,0
0,41009,3.810943,0,88,5.1,24,0
4000000,7347,23.604936,0,115,7.8,504,1
6500000,250546,60.225219,255273813,99,5.6,1517,0
7,38415,0.050456,7,82,5.2,6,0
6500000,650,17.705671,57504069,112,7.4,364,1
6500000,16620,6.847099,54215416,108,6.8,116,0
0,25113,8.067702,0,107,6.3,16,0
6500000,11033,11.208769,31899000,105,6.8,157,0
6500000,34723,2.163683,0,108,6.2,42,0
6500000,9430,11.142389,28451622,98,7,196,1
6500000,8998,11.885221,13368437,88,5.1,128,0
6500000,10514,12.524953,12376563,131,7,190,1
0,10496,1.537859,10,91,4.1,35,0
0,1591,3.481517,0,140,7,32,1
6500000,76025,40.688426,17693675,100,7,875,1
6500000,4836,24.0034,11850214,105,7,559,1
6500000,14631,2.639106,2025032,100,8,6,1
6500000,87499,16.574756,2401510,116,6.5,305,0
6500000,18923,5.483531,1548955,96,6.8,45,0
0,26665,1.068819,0,113,7,6,1
6500000,28089,8.432401,1521261,113,7.1,119,1
6500000,62255,2.074295,0,102,6,16,0
0,5708,11.357474,8159508,121,7.5,200,1
6400000,218,74.234793,78371200,108,7.3,4128,1
4800000,338,11.086001,79384880,121,7.4,586,1
10000000,21641,13.409125,0,97,7.2,152,1
4000000,10925,14.961629,14237000,91,7.3,267,1
6000000,2293,16.139771,2122561,94,6.8,392,0
6000000,621,67.608041,181813770,110,7.2,1581,1
6000000,792,49.802914,138530565,120,7.5,1205,1
6000000,1777,16.20985,119114517,122,6.8,397,0
6000000,642,24.499996,102308889,110,7.4,650,1
6000000,433,59.961523,102272727,139,7.4,1183,1
6000000,16619,12.541983,0,124,7.4,145,1
6000000,1725,23.431117,43656822,152,7,389,1
6000000,11977,15.929648,39846344,98,6.6,365,0
0,20322,3.029944,0,106,6.5,10,0
6000000,16158,5.537646,25059640,106,7.1,34,1
6000000,629,64.025031,23341568,106,8.1,3254,1
8000000,10160,12.654051,22168359,89,5.5,245,0
5000000,11452,35.108498,38275483,92,5.9,858,0
6000000,12163,40.196514,44703995,109,7.3,1000,1
6000000,32275,7.60445,20400000,144,6.2,37,0
0,13785,10.982255,0,90,6.7,166,0
6000000,1103,24.351305,50244700,99,6.9,703,0
0,36739,3.159574,0,121,6.2,26,0
6000000,14144,12.601677,18197398,89,4.4,91,0
12716953,10622,7.077505,18814720,113,6.3,128,0
6000000,13370,4.053017,18750246,91,6.6,74,0
0,11191,6.379933,0,104,5.9,123,0
6000000,10215,15.639016,58000000,99,6.5,354,0
6000000,25066,3.89204,12000000,98,5.4,32,0
6000000,1523,26.286954,48027970,121,7.4,558,1
5000000,11361,8.008844,11642254,96,5.2,183,0
5000000,92591,12.68514,9206470,100,6.5,320,0
6000000,57612,0.041651,7518876,42,8,3,1
0,12509,8.483531,0,122,6.6,91,0
6000000,15256,3.561198,6852450,101,6.1,44,0
6000000,83686,14.988746,13231461,96,6.4,379,0
0,80304,5.754416,0,84,5.5,103,0
6000000,28053,6.497285,6670712,104,6.9,113,0
6000000,67913,19.411141,19560274,96,6.8,372,0
7000000,13991,7.034618,6230276,94,4.8,48,0
6000000,1443,26.218912,10409377,97,7.1,817,1
0,8545,4.647547,0,97,6.6,61,0
0,19556,9.371534,0,89,5.4,77,0
5500000,231576,15.015271,5483299,120,6.4,300,0
6000000,16172,5.696491,4398989,95,5.5,52,0
0,13403,4.25422,0,95,7.4,80,1
6000000,15797,5.411243,3283371,99,6.9,29,0
0,347764,1.273773,0,96,6.2,9,0
6000000,13537,6.27257,2944752,94,6.6,111,0
6000000,20794,4.148253,2025238,95,6,44,0
0,31064,1.369649,0,84,5.7,19,0
6244087,576,14.970654,638641,145,7.6,259,1
6000000,13990,7.161051,2899975,99,6.2,94,0
6000000,11583,12.434688,0,110,6.6,74,0
0,18602,2.507912,0,97,7.2,34,1
6000000,27549,1.478505,869325,107,4.6,17,0
6000000,59728,0.215464,399611,97,4.7,12,0
0,10930,1.229667,0,104,5.7,10,0
6000000,32395,6.903186,0,99,6.2,34,0
134005,58882,2.260315,1332231,104,5.3,22,0
6000000,7547,3.427061,0,97,5.9,10,0
0,35944,0.669169,0,107,6.5,11,0
0,42222,6.077735,0,117,6.3,30,0
6000000,13827,2.404626,69497,85,4.7,25,0
0,44260,0.475748,25,152,8,10,1
6000000,9282,15.048067,0,86,6.8,206,0
0,38940,1.734764,0,103,5.4,29,0
0,35689,1.496454,0,87,5.4,21,0
12000000,97614,10.19041,66351,95,5.6,224,0
6000000,37206,12.099486,0,101,6.3,14,0
6000000,58626,4.957014,0,90,5.2,73,0
0,183894,2.135689,0,240,7.6,38,1
5952000,837,18.119265,2120439,87,7.1,454,1
5300000,1555,13.034602,3897799,122,7,266,1
6000000,244783,6.349218,32251,86,5.5,87,0
4000000,16564,5.013575,530048,103,6.8,66,0
0,168027,4.448353,0,90,4.9,18,0
5800000,3482,4.49029,6800000,133,7.2,72,1
0,135595,2.204138,0,91,5.5,12,0
6000000,8982,11.81832,27165581,108,6.8,167,0
0,89861,0.356495,0,99,10,1,1
3500159,455,22.054546,76578641,112,6.2,578,0
0,57022,4.245123,0,141,6,10,0
5800000,14351,3.201886,7000000,95,4.2,10,0
0,147767,0.114342,126,139,4.7,11,0
5600000,10664,22.341462,18469680,85,6.4,489,0
0,55567,0.305922,531826,105,3.9,6,0
5500000,9277,28.500913,159616327,129,7.9,622,1
5500000,9443,10.439971,58972904,123,6.8,207,0
0,16186,3.784535,0,116,6.4,71,0
0,7863,10.396305,0,105,7.3,131,1
6000000,138697,33.296684,0,90,5.9,1671,0
5500000,11901,19.127239,15700000,105,7.4,278,1
7000000,1548,14.072941,0,111,7.1,426,1
0,11889,2.714043,0,91,6.2,47,0
5500000,33155,2.141143,4865000,95,3.3,16,0
0,5528,20.982455,0,96,7.5,526,1
4361898,321,2.080741,3031801,92,5.6,28,0
5000000,4997,7.79068,2466444,104,6.2,73,0
6500000,925,15.580335,37295445,120,7.6,292,1
0,27451,5.336243,0,99,4.8,15,0
3850000,73532,10.787322,0,93,6.8,97,0
0,979,32.476098,792,97,7.1,538,1
5500000,193722,3.21392,0,100,5.4,31,0
2200000,7913,5.206967,11502151,157,7.2,97,1
0,253253,1.5846,0,90,6.2,9,0
8000000,51995,3.653305,0,96,5.6,28,0
0,13173,3.865122,0,96,4.9,57,0
0,22908,1.391958,0,90,7.3,18,1
0,70670,20.821846,15699707,100,7.1,399,1
0,84204,9.451228,0,94,6,140,0
0,25248,1.688495,0,95,7.3,24,1
5500000,230266,5.033065,5000000,120,5.9,45,0
5100000,16633,5.934016,0,103,7.2,102,1
0,63006,0.075817,0,130,5.4,7,0
5000000,91586,48.375848,0,106,6.5,1211,0
4000000,215,42.187986,152925093,92,6.3,1251,0
15000000,333371,53.698683,108286421,103,6.8,2468,0
5000000,9012,14.752587,64282312,87,6.1,345,0
4900000,345911,48.170508,44107032,81,6.3,1129,0
5000000,72571,29.15813,205703818,83,5.9,669,0
5000000,242512,56.30466,103590271,89,4.9,983,0
5000000,10072,17.304055,44793222,96,6.5,354,0
5500000,211954,9.59729,99067206,115,7.5,205,1
5000000,82990,20.326337,142817992,95,5.2,563,0
4100000,29912,4.028875,36000000,135,6.4,42,0
5000000,11843,6.470766,41833347,113,6.7,137,0
11000000,11284,16.856231,34872033,89,5.1,272,0
8000000,504,19.683187,60378584,110,7,485,1
5000000,173,9.358197,28200000,127,6.8,157,0
5000000,227348,19.984477,86362372,84,5.2,449,0
5000000,1955,30.271066,26010864,124,7.9,719,1
5000000,152532,59.454473,55198285,117,7.9,2886,1
3300000,243940,20.304235,64110728,83,5.1,505,0
9000000,77,60.715151,39723096,113,8.1,4028,1
5000000,157547,35.871248,44030246,104,6.3,1050,0
5000000,2295,18.077963,26888376,97,6.9,398,0
5000000,71,20.428237,110000000,110,7.4,750,1
4600000,147773,32.14444,23198652,103,7.1,688,1
0,16096,3.673566,0,94,4.7,21,0
3500000,24266,3.656491,20659423,104,6.8,37,0
0,16508,1.88484,0,77,5.4,22,0
5000000,2895,4.227807,0,134,6.1,38,0
0,15660,3.102862,0,129,6.5,54,0
10000000,59968,15.688439,17273593,90,5.9,365,0
5000000,323677,22.9951,24804129,134,7.1,478,1
0,19848,5.769822,0,104,6.4,14,0
5000000,256274,26.510558,40100000,93,6.1,766,0
0,235271,7.544515,0,105,5.4,63,0
0,45153,1.126941,0,109,6.1,27,0
5000000,284293,35.307577,43884652,99,7.5,1104,1
5000000,24973,4.079111,15000000,139,6,11,0
5000000,21610,7.058868,19905359,99,6.4,86,0
5000000,10283,12.904615,14000000,100,4.8,191,0
5000000,8346,18.115566,368744044,95,6.2,671,0
5000000,122081,62.554173,31724284,94,5,1551,0
5000000,10987,9.483717,15116634,88,5,170,0
5000000,1391,16.890285,33616692,106,7.3,315,1
4000000,747,49.12486,30039392,99,7.5,2420,1
0,14745,8.309894,0,82,4.3,48,0
5000000,26748,5.960149,13269963,135,6.9,77,0
5000000,11357,9.302349,17768757,88,5.9,209,0
5000000,24913,8.190888,0,89,5.8,73,0
0,13776,5.87193,0,110,6.9,83,0
5000000,14854,8.452666,12232628,107,5.5,67,0
5000000,50357,17.028252,25562924,86,5,356,0
5000000,13090,19.336367,16174377,102,6.5,255,0
5000000,192141,38.006982,54418872,103,6.7,777,0
0,16441,6.377523,14056528,118,6,97,0
5000000,29996,0.835617,12200000,139,5.4,8,0
20000000,351819,14.947588,21164799,92,4.3,331,0
0,14834,5.1299,0,99,6.3,9,0
4,22649,1.199451,25,89,6.2,28,0
0,378200,3.810827,0,96,5.2,42,0
5500000,20455,3.7387,0,82,6.2,72,0
0,13193,9.85123,0,92,6.3,147,0
8000000,11042,3.03091,3432342,99,6.7,77,0
0,10786,3.199904,0,106,6.6,50,0
5000000,12484,2.739307,0,90,4.9,47,0
5000000,17339,5.348446,7230000,118,6.4,91,0
5000000,11959,4.070044,0,97,6.7,89,0
0,9900,9.974681,6538177,94,6.6,220,0
5000000,14662,6.308298,0,91,6.5,44,0
5000000,335,49.333137,5321508,175,8.1,1128,1
5000000,15745,4.149628,5476060,94,6.3,55,0
5000000,17431,46.114184,9760104,97,7.6,1794,1
0,21014,3.562563,0,90,5.2,18,0
5000000,78394,4.498368,4074023,41,5.9,11,0
5000000,10217,7.673124,3263585,112,6.8,103,0
4000000,46332,4.992475,41424067,120,6.5,91,0
5000000,13996,6.174435,4040588,110,6.6,60,0
0,3028,0.805312,0,87,4.6,5,0
5000000,1024,8.753409,3049135,99,7,294,1
5000000,343795,3.943706,4842699,121,5.4,40,0
5000000,45658,9.169411,2614773,97,6,208,0
5000000,16148,2.732031,1980338,116,6,55,0
5000000,4553,35.252056,8203235,101,7.3,1247,1
5000000,36351,6.063868,0,103,5.7,15,0
5000000,245916,21.343093,2450846,112,6.6,355,0
5000000,27585,10.095184,5129058,91,6.9,165,0
5000000,1415,4.129165,742898,98,5.9,58,0
5000000,313922,30.001024,3220371,95,6.7,683,0
5000000,14474,6.759235,0,88,5.8,27,0
5000000,199933,1.731035,846704,99,3.9,15,0
7000000,13685,11.700578,560069,91,6.8,281,0
6000000,8744,2.388683,0,97,5.6,45,0
0,38428,0.080704,0,136,6,2,0
0,8847,0.888986,0,117,6.6,14,0
0,39269,0.679351,0,94,6.5,17,0
5000000,46838,19.940245,5476793,89,7.3,847,1
0,51384,1.286991,0,92,6.2,13,0
0,56930,0.042442,0,128,6.6,4,0
0,41730,1.116206,0,90,5.5,9,0
5000000,18442,3.05434,0,95,4.7,33,0
5000000,298312,38.94708,98450062,94,6,1360,0
5000000,11600,3.792015,782102,90,6.2,37,0
0,71547,0.219799,0,95,3.8,4,0
5000000,57876,7.794,0,91,4.2,151,0
5000000,77495,9.136965,0,107,7,202,1
0,13849,8.39685,0,92,6.3,80,0
0,14849,7.864905,0,87,5.8,65,0
0,12486,1.963219,0,80,3.2,13,0
0,19615,1.546169,0,95,7,2,1
5000000,244403,10.619574,0,105,7.4,105,1
5000000,292481,0.999655,0,67,3,3,0
0,340816,1.985243,0,95,6.1,24,0
0,78814,0.102003,0,89,5,3,0
15000000,297596,10.48009,0,94,4.5,118,0
0,299552,1.136568,0,109,4.1,7,0
5000000,11935,11.095219,0,123,6.4,131,0
0,113406,0.40703,0,0,0,0,0
0,447027,0.028756,0,88,0,0,0
5000000,290825,8.618793,0,88,4.7,102,0
0,361159,2.394613,0,97,3.5,36,0
0,12555,2.387463,0,120,7,22,1
5000000,31175,5.461487,17872796,99,7.1,116,1
1000000,12498,14.805264,24475416,135,7.4,231,1
4798235,77949,25.30216,209696,107,6.3,458,0
4800000,1690,38.83192,80578934,94,5.7,887,0
0,8435,3.500741,0,94,6.2,43,0
5000000,64720,19.807295,3099314,120,7.1,471,1
0,49365,1.435742,0,112,6.3,25,0
0,11404,7.667888,0,98,6.3,47,0
5000000,300706,8.496364,0,81,5.5,76,0
4700000,16337,9.617777,8025872,101,5.9,139,0
4638783,11577,4.495256,11000000,106,7.2,65,1
4800000,77987,35.754865,10337387,90,5.6,862,0
0,40185,0.20323,0,80,4.8,4,0
4,68202,0.28076,0,83,4.6,8,0
0,8981,3.11319,0,105,7,46,1
0,10914,0.137535,0,89,1,1,0
4600000,50848,6.368933,0,100,7.3,93,1
4700000,166624,0.217538,0,92,5.6,6,0
4600000,10822,3.531877,0,97,5.7,60,0
0,10844,0.706355,0,103,5.9,18,0
4500000,9336,15.002502,146198896,96,6.5,602,0
4500000,5689,22.585384,58853106,104,5.8,408,0
6000000,712,29.834065,254700832,117,6.6,632,0
4500000,13342,20.403344,27092880,90,7,322,1
4500000,10339,5.224593,10400000,116,6.9,89,0
15000000,1429,30.196039,13060843,135,7.2,629,1
4500000,9303,15.359952,7011317,108,6.9,198,0
4500000,641,11.573034,7390108,102,7.9,2443,1
0,27686,1.847822,0,96,6.2,19,0
0,65749,0.425551,0,115,6.8,6,0
4500000,6106,3.819796,0,123,7,71,1
5000000,252680,10.274542,10429707,98,5.5,121,0
6000000,141,61.210016,1270522,113,7.7,3452,1
0,66607,0.177356,0,105,6.1,18,0
4500000,17139,0.011697,0,122,7.7,25,1
2000000,12079,6.249262,0,101,6.6,132,0
4500000,39800,3.108881,744816,97,6.3,30,0
0,4550,17.074843,23803308,115,7.4,356,1
0,62116,0.774442,0,120,6.2,13,0
0,9991,8.816995,0,99,6,157,0
4500000,13807,8.48639,0,110,7,46,1
0,68818,5.223096,623528,98,6.6,73,0
0,12093,7.759215,0,109,7.7,139,1
4500000,36419,14.570359,3606395,104,5.4,251,0
0,281730,0.371337,0,134,5.3,2,0
3000000,510,127.525581,108981275,133,8.2,2919,1
4400000,362105,3.898737,0,85,6.9,35,0
0,10970,7.315935,0,86,6.7,78,0
4500000,375290,2.551559,32000000,126,7.3,57,1
0,17663,8.772574,0,199,8.2,68,1
0,270938,6.988357,0,103,5.5,71,0
3730500,116613,6.938854,6294161,112,5.7,109,0
5000000,11826,11.21273,0,89,7,217,1
0,29920,7.217328,0,124,6.5,63,0
8000000,1088,12.439495,41400000,101,7.1,111,1
3250000,26379,2.126139,0,133,6.6,19,0
0,34069,10.142218,0,120,5.9,140,0
4200000,10947,16.536374,0,98,6.1,1000,0
0,47452,0.933891,0,93,6.9,11,0
4200000,3040,12.540624,32000000,114,6.3,210,0
3705538,11386,8.839651,62548947,112,6.9,176,0
4000000,10246,12.891276,125728258,94,6.1,183,0
4000000,29426,10.789912,0,90,4.6,116,0
114000,10331,25.666029,30000000,96,7.5,580,1
4000000,153,45.66662,119723856,102,7.3,1895,1
4000000,703,35.892034,38251425,93,7.8,1010,1
4000000,27191,8.988455,36000000,152,6.6,50,0
4000000,1365,14.042041,44909486,111,6.5,250,0
4000000,287424,40.016306,187112,95,5.2,593,0
3600000,451,22.030517,49800000,112,7.1,360,1
4500000,165864,2.503612,0,86,4.8,67,0
4000000,987,4.117968,0,105,6.9,68,0
4000000,241251,24.161735,52425855,91,4.1,1022,0
4000000,40494,1.379354,14400000,105,6.4,22,0
3500000,39781,15.338211,34705850,106,6.5,506,0
4000000,8337,29.852608,13008928,94,7.1,550,1
4000000,5925,35.061467,11744471,172,7.8,717,1
0,8357,7.288352,10000000,109,5.8,34,0
5000000,146203,10.605752,15179302,88,4.4,203,0
4000000,85350,43.40352,44349000,164,7.5,1971,1
4000000,512,17.229537,31584901,96,6.4,420,0
7000000,13408,2.453459,10229331,93,5.3,26,0
6000000,47816,1.433692,9000000,82,5.9,15,0
32000000,10744,9.976428,0,101,6.7,89,0
4000000,11536,2.930058,8200000,124,6.8,72,0
0,9782,7.173059,0,91,5.5,57,0
0,18713,1.735462,0,82,4.8,10,0
0,6537,29.071955,44000000,105,7.1,633,1
0,184345,18.428909,0,87,5.4,346,0
4000000,1809,11.387335,0,110,6.3,168,0
4000000,2370,5.975604,6000000,143,6.1,77,0
4000000,9809,4.59841,4630045,84,5.5,69,0
4000000,5,22.87623,4300000,98,6.5,530,0
4000000,11013,19.107285,9304609,104,6.7,376,0
0,19153,0.456485,0,96,3.3,8,0
4000000,10132,4.541908,3468572,110,6.7,46,0
0,16448,4.348416,0,84,7.3,63,1
0,15122,3.347885,0,94,5.4,11,0
4000000,8141,6.091951,2426851,90,6.2,80,0
0,1546,4.757625,1919197,96,6.1,67,0
4000000,48572,12.062371,1104682,88,5.9,316,0
4000000,14517,7.758188,866999,101,6.6,102,0
4000000,89708,12.781973,0,102,8,167,1
0,27551,1.631993,0,87,5.1,8,0
0,64678,12.690224,1406224,83,6.5,415,0
0,309503,8.516229,0,103,5.5,58,0
0,14293,5.90259,0,99,6.5,25,0
4000000,15059,2.866934,0,106,5.2,9,0
0,103328,9.140936,641100,115,6.9,228,0
4000000,157847,22.987897,2365467,118,6.5,338,0
3000000,25719,1.204941,302204,109,7,23,1
1300000,48309,7.605291,354704,102,6.7,27,0
1500000,27723,2.855963,0,95,6,26,0
0,20468,0.502396,0,87,5.8,6,0
4000000,242575,1.771584,0,119,8.1,18,1
9500000,44945,21.230737,120000,104,6.6,307,0
0,29122,0.068246,0,103,6,1,0
0,125123,0.541652,0,93,4.5,2,0
16000000,111190,18.790221,318982,100,6.1,291,0
4000000,133575,0.409089,0,100,4.2,5,0
4000000,54580,3.663108,146402,113,7.1,36,1
650000,52015,12.496261,33245,98,6.2,285,0
0,34941,0.596889,0,92,6.7,7,0
0,227975,2.611364,0,106,6.4,31,0
4000000,60422,3.238466,355688,119,6.2,37,0
4000000,81390,8.30723,25345000,99,6.2,157,0
0,10981,3.408955,0,90,5.8,38,0
0,225235,1.876621,4037782,120,7.3,23,1
0,14902,1.807571,0,142,7.1,20,1
0,121676,6.783053,0,93,5.2,13,0
3950000,22301,8.484123,8000000,127,6.1,19,0
4000000,20065,0.936232,0,103,5.7,9,0
4000000,257087,12.822534,0,93,4.5,118,0
0,46420,4.989985,0,84,6.6,207,0
4000000,114635,1.390659,0,78,4.1,8,0
4000000,158150,1.923514,0,0,5.2,20,0
0,251979,4.118612,0,113,4.4,21,0
3900000,874,9.541688,28350000,120,7.5,89,1
3800000,10774,17.234745,23689877,121,7.7,381,1
4000000,770,48.98255,400176459,238,7.7,970,1
0,266102,1.972668,0,98,6.5,18,0
3800000,29715,3.490215,14873,123,6.2,38,0
3768785,25209,1.726175,8000000,107,7.3,22,1
967686,37495,20.544999,4270000,101,7,423,1
0,29262,0.389471,0,115,6.7,9,0
3500000,34769,8.45342,44462,101,6.5,195,0
3700000,35032,0.90522,2956000,102,6.6,17,0
3800000,5178,2.201678,0,95,6,21,0
4000000,8618,3.771652,13401952,109,6.6,66,0
3600000,3116,21.119209,44785053,113,7.4,299,1
3500000,9427,17.002623,257850122,91,6.8,363,0
3500000,813,46.116885,83453539,88,7.1,1074,1
5000000,352978,1.398981,0,88,5.3,11,0
3500000,10634,25.5748,28215918,91,7,503,1
3500000,9516,3.418871,27900000,97,7.2,173,1
3500000,16288,10.729884,14000000,92,5.9,129,0
3716946,23330,2.676535,5000000,121,6.9,47,0
3500000,18900,7.821438,13007551,134,7.4,82,1
3500000,27029,3.281509,12800000,149,7.4,46,1
3500000,26268,2.938973,12000000,121,6.2,35,0
3500000,573,10.219942,12600000,116,7.1,158,1
3500000,310131,50.319662,40423945,92,6.3,1434,0
0,40505,0.593068,0,93,5.4,8,0
3500000,11363,8.406025,9482579,96,5.7,70,0
10000000,3033,5.588652,6451628,105,6.8,81,0
2000000,25376,25.894065,33965843,129,7.8,626,1
0,22007,3.280081,0,94,4.8,36,0
3600000,765,35.674774,5923044,84,7.6,742,1
0,10615,3.115754,0,81,5.4,43,0
1000000,205321,20.466433,0,86,3.8,476,0
0,89540,0.015597,0,105,5.4,4,0
3500000,46146,12.982319,4159678,103,6.7,583,0
0,38007,0.595136,0,104,5.8,9,0
3500000,14256,3.643608,113783,98,6.7,28,0
3500000,540,6.396936,0,91,5.6,90,0
0,370464,0.909067,0,111,2.9,7,0
3500000,20055,1.348114,0,98,5.2,10,0
0,224569,0.964802,0,104,2,1,0
0,395766,0.042346,0,200,0,0,0
3500000,39303,1.271621,0,96,4.6,10,0
3500000,142061,25.891466,0,78,7.9,419,1
3500000,370662,1.618138,0,100,0,0,0
3500000,252360,4.304341,0,85,3.3,19,0
3500000,256740,3.158056,0,92,5.3,37,0
0,299145,3.230779,0,86,5,11,0
3440000,241766,1.913302,0,90,3.6,6,0
3400000,12535,5.690619,31063038,94,6.5,84,0
8000000,1667,17.537154,127392239,80,6.9,358,0
3500000,50839,26.259389,19504039,107,6.7,524,0
0,86549,1.419431,0,100,6.2,15,0
3000000,13973,11.637458,3830137,92,6,127,0
3300000,244786,192.528841,13092000,105,8.3,4254,1
3300000,598,44.356711,30641770,130,8.1,1814,1
600000,11129,4.859873,4000000,99,6.8,97,0
3400000,75861,6.723057,0,118,6.8,47,0
0,13551,3.069605,0,85,6.4,66,0
3800000,103663,21.826888,16800000,115,7.9,927,1
0,850,15.128316,19294144,94,7.4,344,1
0,12586,1.814802,0,91,6.7,37,0
4300000,11564,5.643023,0,98,6.2,66,0
3300000,301748,2.964785,45000,96,4.1,9,0
2000000,108346,0.11615,7,92,8,1,1
0,8841,13.437038,28814580,128,6.8,174,0
3200000,805,26.180367,33395426,136,7.5,863,1
3200000,11697,11.735287,8000000,123,7.4,265,1
0,22051,8.308442,2277396,99,6.9,150,0
0,436,3.027892,0,101,6.9,101,0
3200000,55347,11.933449,5332926,105,6.8,347,0
0,10070,8.825113,658573,95,6.1,160,0
2700000,8469,17.332585,141000000,109,7,418,1
2500000,658,47.812466,124881062,110,7.2,987,1
2400000,125490,11.753553,0,110,5.7,112,0
3180000,1585,42.868495,9644124,130,8,1076,1
4000000,627,63.513324,16491080,93,7.8,2655,1
0,23618,1.918959,0,115,6.3,15,0
3000000,41436,22.789649,177512032,91,5.7,722,0
0,10162,5.735912,0,91,7.4,54,1
4000000,1430,11.414843,35564473,120,7.3,453,1
0,259943,6.017273,0,111,6.9,49,0
3000000,10014,21.607228,29999213,87,5.7,361,0
3000000,11257,7.961559,20966644,117,6.9,156,0
3000000,158015,54.403033,89328627,86,6,2428,0
3000000,82507,41.045084,77712439,110,6.7,1573,0
3000000,20337,0.295226,19184015,113,5,1,0
3000000,261,16.553594,17570324,108,7.6,165,1
3000000,1685,24.393296,18999718,95,6.2,361,0
3000000,20737,11.241802,23144499,98,5.3,106,0
16000000,10991,9.18885,68411275,93,5.9,137,0
3000000,10225,11.158167,19472057,86,5.7,216,0
3000000,826,23.109959,33300000,161,7.7,542,1
3000000,34086,1.586598,15369573,100,4.7,25,0
2000000,5854,3.832858,7900000,121,6.7,86,0
3000000,284,22.889294,25000000,125,8.1,483,1
3000000,10285,10.341982,15938065,87,4.2,193,0
3000000,5780,7.924982,13000000,128,6.4,120,0
3000000,292,1.697846,11718595,100,6.4,28,0
0,223485,14.936661,229094,84,6.6,367,0
3000000,29463,0.720091,0,97,7,11,1
0,18065,2.747402,0,84,5.3,36,0
3000000,22013,6.734965,10400000,146,7.3,41,1
3000000,821,13.338539,10000000,186,7.6,155,1
0,53862,0.185373,9016377,94,4.5,4,0
3000000,3089,5.344815,9012000,133,7.3,82,1
0,30139,0.982624,0,99,3.7,10,0
3000000,132344,23.299907,11176469,108,7.4,568,1
0,15582,4.103764,0,95,3.8,46,0
3000000,15158,5.003615,7282851,97,6.3,94,0
3000000,44634,0.019984,6804016,94,5,3,0
0,30309,1.026243,0,86,5.8,19,0
0,7509,2.787375,10422387,115,6.8,34,0
3800000,10557,3.667372,28200000,97,6.5,59,0
3000000,23531,2.144354,0,82,3.1,11,0
3000000,28005,3.937939,4109095,117,5.7,35,0
3000000,40247,5.325156,0,90,6,57,0
3000000,252,23.981601,4000000,100,7.4,798,1
0,24126,3.107149,0,98,5.2,38,0
0,13982,5.016607,0,95,5.4,39,0
0,16642,13.857194,0,94,7.6,234,1
0,17734,6.997495,0,104,6.4,25,0
3000000,18892,4.337685,3076820,87,5.9,90,0
2962051,549,3.636634,3011195,108,6.6,94,0
0,121986,15.492257,4069826,86,7.2,345,1
3000000,868,2.504169,9879971,94,6.9,94,0
3000000,10683,10.757539,2807390,139,7.4,194,1
0,17995,1.580027,0,89,6.1,4,0
2800000,246403,15.754614,1826705,102,5.1,366,0
3000000,670,56.76349,14980005,120,8,1945,1
0,35691,3.644872,0,110,6.5,37,0
3000000,49010,16.900433,748453,86,5.7,211,0
3000000,317930,1.569246,0,101,5.2,17,0
3000000,11229,4.682881,0,110,6.5,95,0
0,22488,1.128559,0,87,5.8,12,0
3000000,24469,12.68672,2357852,123,6.9,250,0
0,82533,3.750338,0,99,5.6,67,0
0,50942,2.857848,0,176,4,21,0
3000000,84174,20.95282,11947954,87,5.3,444,0
0,34099,0.18094,0,120,3.7,3,0
0,79940,1.75311,0,94,5.2,34,0
2700000,342,3.120747,0,98,6.7,59,0
0,281230,0.384496,0,0,6.3,2,0
0,38033,2.504156,0,96,3.9,37,0
3000000,100975,0.431332,0,97,5.8,5,0
3000000,38541,11.882563,22000,112,5.7,197,0
0,39563,9.342465,0,88,6.1,15,0
3000000,234212,12.564554,3387000,83,4.9,148,0
